"Kód obce";PSČ;"Doručovacia pošta";"platné od";"platné do"
504904;90645;Štefanov;2010-01-01;
920305662;25207;Štěchovice;2018-07-31;
920305662;25207;Štěchovice;2018-07-31;
920305663;38751;Štěkeň;2018-07-31;
920304979;33209;Štěnovice;2018-07-31;
920301198;33209;Štěnovice;2018-07-31;
920301909;33209;Štěnovice;2018-07-31;
920300350;33209;Štěnovice;2018-07-31;
920305664;33209;Štěnovice;2018-07-31;
920305664;33209;Štěnovice;2018-07-31;
920301909;33209;Štěnovice;2018-07-31;
920300651;74728;Štěpánkovice;2018-07-31;
920305371;74728;Štěpánkovice;2018-07-31;
920300651;74728;Štěpánkovice;2018-07-31;
920300651;74728;Štěpánkovice;2018-07-31;
920300024;74728;Štěpánkovice;2018-07-31;
920305371;74728;Štěpánkovice;2018-07-31;
920300562;59263;"Štěpánov nad Svratkou";2018-07-31;
920305665;78313;"Štěpánov u Olomouce";2018-07-31;
920300039;78313;"Štěpánov u Olomouce";2018-07-31;
920305665;78313;"Štěpánov u Olomouce";2018-07-31;
920305665;78313;"Štěpánov u Olomouce";2018-07-31;
920304087;37373;Štěpánovice;2018-07-31;
920301531;37373;Štěpánovice;2018-07-31;
920305666;37373;Štěpánovice;2018-07-31;
920301531;37373;Štěpánovice;2018-07-31;
920304087;37373;Štěpánovice;2018-07-31;
920301531;37373;Štěpánovice;2018-07-31;
920301531;37373;Štěpánovice;2018-07-31;
920306397;78501;"Šternberk 1";2018-07-31;
920300157;78501;"Šternberk 1";2018-07-31;
920306650;78501;"Šternberk 1";2018-07-31;
920303770;78501;"Šternberk 1";2018-07-31;
920303165;78501;"Šternberk 1";2018-07-31;
920300157;78501;"Šternberk 1";2018-07-31;
920305665;78501;"Šternberk 1";2018-07-31;
920300157;78501;"Šternberk 1";2018-07-31;
920300157;78501;"Šternberk 1";2018-07-31;
920300157;78501;"Šternberk 1";2018-07-31;
920300198;78501;"Šternberk 1";2018-07-31;
920303197;78501;"Šternberk 1";2018-07-31;
920300305;78501;"Šternberk 1";2018-07-31;
920303025;78501;"Šternberk 1";2018-07-31;
920305241;78501;"Šternberk 1";2018-07-31;
920304442;78501;"Šternberk 1";2018-07-31;
920300899;41108;Štětí;2018-07-31;
920305381;41108;Štětí;2018-07-31;
920305056;41108;Štětí;2018-07-31;
920300899;41108;Štětí;2018-07-31;
920302267;41108;Štětí;2018-07-31;
920301908;41108;Štětí;2018-07-31;
920301333;41108;Štětí;2018-07-31;
920300899;41108;Štětí;2018-07-31;
920305381;41108;Štětí;2018-07-31;
920305381;41108;Štětí;2018-07-31;
920300899;41108;Štětí;2018-07-31;
920300899;41108;Štětí;2018-07-31;
920305381;41108;Štětí;2018-07-31;
920301151;41108;Štětí;2018-07-31;
920300899;41108;Štětí;2018-07-31;
920300899;41108;Štětí;2018-07-31;
920300899;41108;Štětí;2018-07-31;
920301333;41108;Štětí;2018-07-31;
920305381;41108;Štětí;2018-07-31;
920305381;41108;Štětí;2018-07-31;
920300899;41108;Štětí;2018-07-31;
517283;96981;"Štiavnické Bane";2010-01-01;
518018;01355;Štiavnik;2010-01-01;
920301861;74791;Štítina;2018-07-31;
920305673;76333;"Štítná nad Vláří";2018-07-31;
920303579;76333;"Štítná nad Vláří";2018-07-31;
920305673;76333;"Štítná nad Vláří";2018-07-31;
525693;04932;Štítnik;2010-01-01;
525731;04932;Štítnik;2010-01-01;
525898;04932;Štítnik;2010-01-01;
526070;04932;Štítnik;2010-01-01;
526193;04932;Štítnik;2010-01-01;
526312;04932;Štítnik;2010-01-01;
920302382;78991;Štíty;2018-07-31;
920303535;78991;Štíty;2018-07-31;
920302382;78991;Štíty;2018-07-31;
920304815;78991;Štíty;2018-07-31;
920303542;78991;Štíty;2018-07-31;
920302382;78991;Štíty;2018-07-31;
920304815;78991;Štíty;2018-07-31;
920305875;58253;Štoky;2018-07-31;
920305319;58253;Štoky;2018-07-31;
920304116;58253;Štoky;2018-07-31;
920304645;58253;Štoky;2018-07-31;
920301862;58253;Štoky;2018-07-31;
920304645;58253;Štoky;2018-07-31;
920301862;58253;Štoky;2018-07-31;
920301862;58253;Štoky;2018-07-31;
920305875;58253;Štoky;2018-07-31;
920304116;58253;Štoky;2018-07-31;
920303753;58253;Štoky;2018-07-31;
920305835;58253;Štoky;2018-07-31;
920301862;58253;Štoky;2018-07-31;
920301862;58253;Štoky;2018-07-31;
522074;04426;Štós;2010-01-01;
559890;05937;Štôla;2010-01-01;
920300313;74266;Štramberk;2018-07-31;
523933;05938;Štrba;2010-01-01;
560103;05985;"Štrbské Pleso";2010-01-01;
515035;98045;Štrkovec;2010-01-01;
515078;98045;Štrkovec;2010-01-01;
515205;98045;Štrkovec;2010-01-01;
515655;98045;Štrkovec;2010-01-01;
557765;98045;Štrkovec;2010-01-01;
503584;94301;"Štúrovo 1";2010-01-01;
501514;93040;"Štvrtok na Ostrove";2010-01-01;
501913;93040;"Štvrtok na Ostrove";2010-01-01;
920302724;38471;"Šumavské Hoštice";2018-07-31;
920302404;38471;"Šumavské Hoštice";2018-07-31;
920302404;38471;"Šumavské Hoštice";2018-07-31;
920302724;38471;"Šumavské Hoštice";2018-07-31;
509043;97671;Šumiac;2010-01-01;
920306850;68731;Šumice;2018-07-31;
920304046;67102;Šumná;2018-07-31;
920303239;67102;Šumná;2018-07-31;
920303239;67102;Šumná;2018-07-31;
920300563;67102;Šumná;2018-07-31;
920301863;67102;Šumná;2018-07-31;
920303510;67102;Šumná;2018-07-31;
920304677;67102;Šumná;2018-07-31;
920306229;67102;Šumná;2018-07-31;
920306091;67102;Šumná;2018-07-31;
920305135;78701;"Šumperk 1";2018-07-31;
920301141;78701;"Šumperk 1";2018-07-31;
920301141;78701;"Šumperk 1";2018-07-31;
920300041;78701;"Šumperk 1";2018-07-31;
920300551;78701;"Šumperk 1";2018-07-31;
920301864;78385;"Šumvald u Uničova";2018-07-31;
920301864;78385;"Šumvald u Uničova";2018-07-31;
524107;05939;Šuňava;2010-01-01;
503592;94201;"Šurany 1";2010-01-01;
500780;95126;Šurianky;2010-01-01;
507636;91925;Šúrovce;2010-01-01;
543632;05334;Švedlár;2010-01-01;
543659;05334;Švedlár;2010-01-01;
920305678;34012;Švihov;2018-07-31;
920303685;34012;Švihov;2018-07-31;
920305678;34012;Švihov;2018-07-31;
920305678;34012;Švihov;2018-07-31;
920305678;34012;Švihov;2018-07-31;
920303929;34012;Švihov;2018-07-31;
920302095;34012;Švihov;2018-07-31;
920305678;34012;Švihov;2018-07-31;
920305678;34012;Švihov;2018-07-31;
920303505;34012;Švihov;2018-07-31;
920303594;34012;Švihov;2018-07-31;
920302095;34012;Švihov;2018-07-31;
920303929;34012;Švihov;2018-07-31;
920302095;34012;Švihov;2018-07-31;
920305678;34012;Švihov;2018-07-31;
920303929;34012;Švihov;2018-07-31;
920302095;34012;Švihov;2018-07-31;
920303685;34012;Švihov;2018-07-31;
920302095;34012;Švihov;2018-07-31;
920302851;34012;Švihov;2018-07-31;
920302095;34012;Švihov;2018-07-31;
920302095;34012;Švihov;2018-07-31;
920305678;34012;Švihov;2018-07-31;
920303594;34012;Švihov;2018-07-31;
920302519;34012;Švihov;2018-07-31;
920305678;34012;Švihov;2018-07-31;
920303685;34012;Švihov;2018-07-31;
920303685;34012;Švihov;2018-07-31;
920305678;34012;Švihov;2018-07-31;
920303685;34012;Švihov;2018-07-31;
920304331;34012;Švihov;2018-07-31;
920305678;34012;Švihov;2018-07-31;
920303594;34012;Švihov;2018-07-31;
920302095;34012;Švihov;2018-07-31;
920300047;39001;"Tábor 1";2018-07-31;
920300047;39001;"Tábor 1";2018-07-31;
920300047;39001;"Tábor 1";2018-07-31;
920300047;39001;"Tábor 1";2018-07-31;
920300047;39001;"Tábor 1";2018-07-31;
920300047;39002;"Tábor 2";2018-07-31;
920300047;39002;"Tábor 2";2018-07-31;
920304173;39002;"Tábor 2";2018-07-31;
920305082;39002;"Tábor 2";2018-07-31;
920300047;39002;"Tábor 2";2018-07-31;
920300047;39002;"Tábor 2";2018-07-31;
920306817;39002;"Tábor 2";2018-07-31;
920305881;39002;"Tábor 2";2018-07-31;
920300777;39002;"Tábor 2";2018-07-31;
920300047;39002;"Tábor 2";2018-07-31;
920300047;39002;"Tábor 2";2018-07-31;
920300047;39002;"Tábor 2";2018-07-31;
920304075;39002;"Tábor 2";2018-07-31;
920306578;39002;"Tábor 2";2018-07-31;
920306289;39002;"Tábor 2";2018-07-31;
920300047;39002;"Tábor 2";2018-07-31;
920300047;39003;"Tábor 3";2018-07-31;
920300047;39003;"Tábor 3";2018-07-31;
920300047;39003;"Tábor 3";2018-07-31;
920300047;39156;"Tábor 4";2018-07-31;
920301900;39156;"Tábor 4";2018-07-31;
920300737;39156;"Tábor 4";2018-07-31;
920300047;39156;"Tábor 4";2018-07-31;
920300047;39005;"Tábor 5";2018-07-31;
920301866;25217;Tachlovice;2018-07-31;
920303522;25217;Tachlovice;2018-07-31;
920306853;34701;"Tachov 1";2018-07-31;
920304043;34701;"Tachov 1";2018-07-31;
920306853;34701;"Tachov 1";2018-07-31;
920304608;34701;"Tachov 1";2018-07-31;
920302946;34701;"Tachov 1";2018-07-31;
920304043;34701;"Tachov 1";2018-07-31;
920306853;34701;"Tachov 1";2018-07-31;
920303132;34701;"Tachov 1";2018-07-31;
920304043;34701;"Tachov 1";2018-07-31;
920306853;34701;"Tachov 1";2018-07-31;
920304175;34701;"Tachov 1";2018-07-31;
920304359;34701;"Tachov 1";2018-07-31;
920306853;34701;"Tachov 1";2018-07-31;
920303132;34701;"Tachov 1";2018-07-31;
920304359;34701;"Tachov 1";2018-07-31;
920302781;34701;"Tachov 1";2018-07-31;
920306853;34701;"Tachov 1";2018-07-31;
920301834;34701;"Tachov 1";2018-07-31;
920303132;34701;"Tachov 1";2018-07-31;
920304043;34701;"Tachov 1";2018-07-31;
920306853;34701;"Tachov 1";2018-07-31;
920304608;34701;"Tachov 1";2018-07-31;
920303132;34701;"Tachov 1";2018-07-31;
920306853;34701;"Tachov 1";2018-07-31;
920306853;34701;"Tachov 1";2018-07-31;
508438;97634;Tajov;2010-01-01;
508713;97634;Tajov;2010-01-01;
508721;97634;Tajov;2010-01-01;
509060;97634;Tajov;2010-01-01;
920305680;39815;Tálín;2018-07-31;
920300701;46841;Tanvald;2018-07-31;
920300701;46841;Tanvald;2018-07-31;
920306461;46841;Tanvald;2018-07-31;
920300701;46841;Tanvald;2018-07-31;
920305682;67579;Tasov;2018-07-31;
920305684;56131;Tatenice;2018-07-31;
920305686;51253;Tatobity;2018-07-31;
560103;05954;"Tatranská Kotlina";2010-01-01;
560103;05960;"Tatranská Lomnica";2010-01-01;
523933;05941;"Tatranská Štrba";2010-01-01;
920306870;67140;Tavíkovice;2018-07-31;
920300933;67140;Tavíkovice;2018-07-31;
920300934;67140;Tavíkovice;2018-07-31;
920304996;67140;Tavíkovice;2018-07-31;
920306595;67140;Tavíkovice;2018-07-31;
920304303;67140;Tavíkovice;2018-07-31;
920302317;67140;Tavíkovice;2018-07-31;
920300933;67140;Tavíkovice;2018-07-31;
920300934;67140;Tavíkovice;2018-07-31;
502359;93535;Tehla;2010-01-01;
502502;93535;Tehla;2010-01-01;
502812;93535;Tehla;2010-01-01;
920305696;56166;Těchonín;2018-07-31;
517291;96652;"Tekovská Breznica";2010-01-01;
580546;96652;"Tekovská Breznica";2010-01-01;
502511;93541;"Tekovské Lužany";2010-01-01;
502651;93541;"Tekovské Lužany";2010-01-01;
502821;93541;"Tekovské Lužany";2010-01-01;
517305;96654;"Tekovské Nemce";2010-01-01;
502049;93551;"Tekovský Hrádok";2010-01-01;
502618;93551;"Tekovský Hrádok";2010-01-01;
502847;93551;"Tekovský Hrádok";2010-01-01;
502880;93551;"Tekovský Hrádok";2010-01-01;
920305911;58856;Telč;2018-07-31;
920302831;58856;Telč;2018-07-31;
920305915;58856;Telč;2018-07-31;
920306414;58856;Telč;2018-07-31;
920303734;58856;Telč;2018-07-31;
920303097;58856;Telč;2018-07-31;
920303039;58856;Telč;2018-07-31;
920306669;58856;Telč;2018-07-31;
920304281;58856;Telč;2018-07-31;
920306179;58856;Telč;2018-07-31;
920305267;58856;Telč;2018-07-31;
920305788;58856;Telč;2018-07-31;
920302831;58856;Telč;2018-07-31;
920306315;58856;Telč;2018-07-31;
920305087;58856;Telč;2018-07-31;
920303858;58856;Telč;2018-07-31;
920306202;58856;Telč;2018-07-31;
920306669;58856;Telč;2018-07-31;
920305228;58856;Telč;2018-07-31;
920302598;58856;Telč;2018-07-31;
920302831;58856;Telč;2018-07-31;
920306623;58856;Telč;2018-07-31;
920303734;58856;Telč;2018-07-31;
920303013;58856;Telč;2018-07-31;
920300603;58856;Telč;2018-07-31;
920305614;58856;Telč;2018-07-31;
920306272;58856;Telč;2018-07-31;
920303314;58856;Telč;2018-07-31;
920301631;58856;Telč;2018-07-31;
920303314;58856;Telč;2018-07-31;
920305486;58856;Telč;2018-07-31;
920306710;58856;Telč;2018-07-31;
920304670;58856;Telč;2018-07-31;
920306085;58856;Telč;2018-07-31;
920303808;58856;Telč;2018-07-31;
920303886;58856;Telč;2018-07-31;
920303263;58856;Telč;2018-07-31;
920305242;58856;Telč;2018-07-31;
920300603;58856;Telč;2018-07-31;
920300603;58856;Telč;2018-07-31;
920300603;58856;Telč;2018-07-31;
920304443;58856;Telč;2018-07-31;
920300603;58856;Telč;2018-07-31;
920305910;58856;Telč;2018-07-31;
920305697;56994;Telecí;2018-07-31;
509051;97673;Telgárt;2010-01-01;
920305699;66459;Telnice;2018-07-31;
920305698;40338;Telnice;2018-07-31;
